user_id,recency,recency_weighted,frequency,monetary,year_month,active_period,avg_period,response
2049,257,462,2,42.25,2015.11,8,4,1
2050,265,477,1,22.0,2015.11,0,0,0
2054,47,56,5,294.5,2015.11,218,43,0
2055,66,92,6,352.1,2015.11,198,33,0
2057,257,462,1,15.8,2015.11,0,0,0
2058,264,475,1,6.25,2015.11,0,0,0
2061,21,23,8,146.15,2015.11,242,30,0
2069,190,342,1,40.7,2015.11,0,0,0
2072,151,241,17,22.0,2015.11,105,6,1
2073,7,7,19,857.0999999999999,2015.11,254,13,1
2076,163,260,2,32.0,2015.11,98,49,0
2077,11,11,20,872.98,2015.11,249,12,1
2078,23,25,14,703.7,2015.11,237,16,1
2080,260,468,1,15.0,2015.11,0,0,0
2081,235,423,1,16.7,2015.11,0,0,0
2082,260,468,1,14.5,2015.11,0,0,0
2083,260,468,1,35.0,2015.11,0,0,0
2087,95,152,25,528.0,2015.11,164,6,1
2092,258,464,1,18.0,2015.11,0,0,0
2093,58,69,2,34.75,2015.11,6,3,1
2094,235,423,1,21.8,2015.11,0,0,0
2097,258,464,1,12.9,2015.11,0,0,0
2098,245,441,1,6.0,2015.11,0,0,0
2101,257,462,1,18.0,2015.11,0,0,0
2103,26,28,7,145.3,2015.11,231,33,0
2104,187,336,3,38.400000000000006,2015.11,70,23,1
2105,171,273,2,54.89,2015.11,85,42,0
2109,255,459,1,56.0,2015.11,0,0,0
2110,179,286,4,101.5,2015.11,76,19,1
2112,40,48,6,168.9,2015.11,215,35,0
2113,46,55,2,42.7,2015.11,209,104,0
2115,254,457,1,18.9,2015.11,0,0,0
2116,63,88,3,35.8,2015.11,192,64,0
2117,252,453,1,12.75,2015.11,0,0,0
2119,250,450,1,13.5,2015.11,0,0,0
2120,23,25,3,160.25,2015.11,231,77,0
2122,16,17,4,300.7,2015.11,238,59,0
2123,254,457,1,11.61,2015.11,0,0,0
2126,254,457,1,19.4,2015.11,0,0,0
2128,247,444,1,9.55,2015.11,0,0,0
2130,12,12,14,398.4,2015.11,240,17,1
2131,234,421,1,6.0,2015.11,0,0,0
2133,93,148,3,44.3,2015.11,159,53,0
2136,251,451,1,22.3,2015.11,0,0,0
2137,251,451,1,15.25,2015.11,0,0,0
2140,200,360,4,135.8,2015.11,50,12,1
2142,250,450,1,2.9,2015.11,0,0,0
2144,249,448,1,21.8,2015.11,0,0,0
2147,249,448,1,10.5,2015.11,0,0,0
2148,192,345,3,41.9,2015.11,57,19,1
2149,248,446,1,19.8,2015.11,0,0,0
2150,24,26,4,218.7,2015.11,224,56,0
2152,84,117,5,144.89,2015.11,163,32,0
2155,169,270,1,15.0,2015.11,0,0,0
2157,247,444,1,6.0,2015.11,0,0,0
2158,141,225,7,276.3,2015.11,105,15,1
2159,245,441,1,2.9,2015.11,0,0,0
2161,246,442,1,101.93,2015.11,0,0,0
2164,245,441,1,22.0,2015.11,0,0,0
2167,218,392,1,12.65,2015.11,0,0,0
2168,244,439,1,17.0,2015.11,0,0,0
2171,161,257,2,150.45,2015.11,34,17,1
2175,139,222,13,28.0,2015.11,104,8,1
2177,14,14,7,147.05,2015.11,228,32,0
2179,5,5,4,191.0,2015.11,237,59,0
2181,241,433,1,10.98,2015.11,0,0,0
2183,239,430,1,41.8,2015.11,0,0,0
2184,17,18,13,428.7,2015.11,218,16,1
2185,239,430,1,13.0,2015.11,0,0,0
2186,21,23,31,0.0,2015.11,217,7,1
2188,238,428,1,18.9,2015.11,0,0,0
2190,68,95,3,103.5,2015.11,170,56,0
2194,20,22,13,607.45,2015.11,217,16,1
